Pickup_Latitude,Pickup_Longitude,Dropoff_Lattitude,Dropoff_Longitude,Counts
40.759,-73.989,40.774,-73.871,699
40.75,-73.991,40.737,-73.989,698
40.751,-73.994,40.762,-73.983,698
40.757,-73.99,40.757,-73.976,697
40.765,-73.964,40.773,-73.958,697
40.74,-73.986,40.749,-73.992,696
40.645,-73.782,40.752,-73.977,695
40.742,-73.981,40.752,-73.977,695
40.751,-73.994,40.75,-73.974,694
40.767,-73.954,40.765,-73.966,694
40.74,-74.002,40.756,-73.991,692
40.752,-73.993,40.756,-74.003,692
40.756,-73.991,40.756,-73.975,692
40.74,-74.008,40.75,-73.995,690
40.75,-73.992,40.761,-73.98,690
40.751,-73.994,40.76,-73.98,690
40.733,-73.987,40.739,-73.983,689
40.756,-73.991,40.757,-73.977,687
40.75,-73.991,40.743,-73.986,686
40.744,-74.007,40.75,-74.003,685
40.746,-73.998,40.751,-74.005,685
40.765,-73.964,40.777,-73.955,685
40.73,-73.991,40.751,-73.978,684
40.781,-73.959,40.785,-73.969,682
40.75,-73.991,40.756,-73.977,681
40.75,-73.992,40.757,-73.983,681
40.745,-73.976,40.749,-73.992,680
40.752,-73.978,40.758,-74,680
40.757,-73.99,40.752,-73.978,680
40.774,-73.873,40.759,-73.989,680
40.75,-73.991,40.757,-73.974,679
40.757,-73.97,40.765,-73.955,679
40.768,-73.982,40.775,-73.991,679
40.74,-73.987,40.749,-73.992,678
40.779,-73.951,40.772,-73.956,678
40.745,-73.976,40.751,-73.991,677
40.751,-73.994,40.762,-73.982,677
40.766,-73.98,40.751,-73.991,677
40.774,-73.875,40.758,-73.986,677
40.751,-73.994,40.756,-73.977,676
40.756,-73.99,40.759,-73.982,676
40.765,-73.975,40.75,-73.991,676
40.75,-73.991,40.757,-73.972,674
40.75,-73.992,40.756,-73.973,674
40.751,-73.994,40.756,-73.972,673
40.764,-73.981,40.757,-73.99,673
40.775,-73.951,40.78,-73.956,673
40.742,-73.975,40.735,-73.983,672
40.779,-73.945,40.779,-73.955,672
40.73,-73.99,40.749,-73.992,671
40.733,-73.987,40.749,-73.992,671
40.743,-73.993,40.748,-74.004,671
40.756,-73.987,40.75,-73.992,671
40.761,-73.999,40.75,-73.995,671
40.746,-74.005,40.75,-73.995,670
40.757,-73.99,40.762,-73.986,670
40.757,-73.99,40.767,-73.983,670
40.76,-73.986,40.774,-73.873,670
40.763,-73.983,40.75,-73.992,670
40.766,-73.987,40.758,-73.993,670
40.732,-73.982,40.746,-73.972,669
40.734,-74.003,40.75,-73.995,669
40.764,-73.979,40.75,-73.991,669
40.768,-73.964,40.764,-73.956,669
40.757,-73.982,40.75,-73.991,668
40.758,-73.971,40.753,-73.975,668
40.773,-73.96,40.765,-73.966,668
40.774,-73.875,40.755,-73.973,668
40.746,-73.978,40.751,-73.99,667
40.751,-73.994,40.757,-73.983,667
40.75,-73.991,40.751,-73.978,666
40.752,-73.986,40.762,-73.979,666
40.757,-73.99,40.764,-73.985,666
40.73,-74.007,40.75,-73.995,664
40.751,-73.994,40.765,-73.98,664
40.757,-73.967,40.745,-73.976,664
40.762,-73.975,40.751,-73.991,664
40.739,-74.008,40.75,-73.995,663
40.764,-73.973,40.756,-73.979,663
40.744,-73.992,40.755,-73.984,662
40.764,-73.971,40.771,-73.966,662
40.757,-73.99,40.759,-73.981,661
40.77,-73.864,40.755,-73.973,661
40.779,-73.962,40.76,-73.984,661
40.751,-73.994,40.757,-73.97,660
40.751,-73.994,40.759,-73.981,660
40.772,-73.959,40.778,-73.955,660
40.774,-73.873,40.756,-73.983,660
40.733,-74,40.741,-73.994,659
40.747,-74.001,40.75,-73.995,659
40.75,-73.991,40.757,-73.99,659
40.751,-73.994,40.742,-74.004,659
40.751,-73.994,40.755,-73.984,659
40.762,-73.966,40.767,-73.957,659
40.72,-74.01,40.75,-73.995,658
40.751,-73.991,40.752,-73.978,658
40.76,-73.981,40.75,-73.991,658
40.74,-73.986,40.751,-73.979,657
40.751,-73.991,40.762,-73.979,657
40.757,-73.99,40.763,-73.979,657
40.762,-73.987,40.764,-73.996,657
40.779,-73.962,40.765,-73.973,657
40.745,-73.991,40.749,-73.992,656
40.751,-73.994,40.742,-74.005,656
40.757,-73.967,40.75,-73.991,656
40.757,-73.99,40.75,-73.995,656
40.76,-73.985,40.75,-73.992,656
40.762,-73.966,40.77,-73.958,656
40.75,-73.992,40.756,-74.002,655
40.755,-73.973,40.75,-73.992,655
40.757,-73.967,40.751,-73.991,655
40.645,-73.782,40.764,-73.981,654
40.734,-73.99,40.749,-73.992,654
40.757,-73.99,40.765,-73.981,654
40.76,-73.976,40.748,-73.985,654
40.764,-73.982,40.751,-73.991,654
40.74,-74.002,40.735,-73.991,653
40.756,-73.968,40.751,-73.991,653
40.762,-73.966,40.768,-73.957,653
40.774,-73.873,40.764,-73.981,653
40.779,-73.956,40.763,-73.968,653
40.75,-73.991,40.75,-73.979,652
40.751,-73.994,40.759,-73.979,652
40.763,-73.981,40.75,-73.991,652
40.782,-73.949,40.78,-73.956,652
40.76,-73.988,40.75,-73.991,651
40.743,-73.985,40.749,-73.992,650
40.761,-73.961,40.772,-73.953,650
40.774,-73.873,40.759,-73.985,650
40.756,-73.977,40.763,-73.979,649
40.779,-73.945,40.78,-73.956,649
40.749,-73.996,40.756,-73.991,647
40.757,-73.978,40.75,-73.991,647
40.762,-73.978,40.774,-73.871,647
40.762,-73.982,40.774,-73.871,647
40.746,-73.978,40.757,-73.97,646
40.748,-73.989,40.757,-73.99,646
40.75,-73.992,40.739,-73.977,646
40.751,-73.977,40.75,-73.991,646
40.751,-73.994,40.758,-73.982,646
40.755,-73.973,40.751,-73.991,646
40.757,-73.99,40.761,-73.987,646
40.77,-73.864,40.758,-73.989,646
40.774,-73.875,40.758,-73.989,646
40.78,-73.956,40.789,-73.953,646
40.756,-73.991,40.752,-73.978,645
40.757,-73.99,40.756,-73.979,645
40.759,-73.985,40.751,-73.99,645
40.764,-73.967,40.753,-73.975,645
40.77,-73.961,40.779,-73.954,645
40.763,-73.968,40.752,-73.975,644
40.766,-73.97,40.775,-73.963,644
40.774,-73.871,40.752,-73.976,644
40.751,-73.994,40.765,-73.983,643
40.794,-73.972,40.808,-73.964,643
40.758,-73.978,40.748,-73.985,642
40.758,-73.989,40.757,-74.001,642
40.759,-73.969,40.769,-73.961,642
40.734,-73.999,40.741,-73.994,641
40.75,-73.992,40.754,-73.978,641
40.768,-73.964,40.753,-73.975,641
40.774,-73.871,40.761,-73.985,641
40.774,-73.873,40.756,-73.982,641
40.751,-73.994,40.76,-73.995,640
40.751,-73.994,40.769,-73.988,640
40.756,-73.991,40.762,-73.979,640
40.764,-73.981,40.751,-73.99,640
40.645,-73.782,40.755,-73.973,639
40.743,-73.993,40.749,-74.003,639
40.749,-73.992,40.743,-73.986,639
40.75,-73.977,40.751,-73.991,639
40.774,-73.875,40.763,-73.982,639
40.737,-73.997,40.744,-73.992,638
40.743,-73.987,40.749,-73.992,638
40.748,-73.989,40.762,-73.979,638
40.745,-73.991,40.753,-73.979,637
40.748,-73.985,40.762,-73.979,637
40.75,-73.992,40.752,-73.98,637
40.751,-73.994,40.765,-73.975,637
40.768,-73.985,40.75,-73.991,637
40.733,-73.99,40.749,-73.992,636
40.738,-73.981,40.749,-73.992,636
40.741,-73.994,40.749,-73.991,636
40.75,-73.992,40.751,-73.974,636
40.753,-74.004,40.75,-73.995,636
40.756,-73.968,40.75,-73.991,636
40.767,-73.969,40.774,-73.964,636
40.768,-73.982,40.76,-73.985,636
40.779,-73.962,40.76,-73.976,636
40.727,-74.007,40.75,-73.995,635
40.75,-73.995,40.758,-73.989,635
40.751,-73.994,40.758,-73.973,635
40.756,-73.99,40.756,-73.976,635
40.756,-73.991,40.757,-73.976,635
40.749,-73.988,40.753,-73.979,634
40.75,-73.991,40.756,-74.003,634
40.756,-73.99,40.764,-73.973,634
40.74,-73.976,40.749,-73.992,633
40.75,-73.991,40.75,-73.974,633
40.757,-73.972,40.752,-73.975,633
40.759,-73.987,40.75,-73.991,633
40.744,-74.007,40.756,-73.998,632
40.75,-73.992,40.737,-73.989,632
40.75,-73.992,40.755,-73.978,632
40.714,-74.014,40.75,-73.995,631
40.733,-73.987,40.745,-73.979,631
40.774,-73.989,40.768,-73.983,631
40.779,-73.962,40.764,-73.974,631
40.733,-73.987,40.742,-73.981,630
40.751,-73.994,40.757,-73.989,629
40.743,-73.984,40.749,-73.992,628
40.75,-73.991,40.761,-73.987,628
40.756,-73.99,40.765,-73.984,628
40.769,-73.985,40.758,-73.993,628
40.716,-74.015,40.721,-74.01,627
40.75,-73.991,40.758,-74.001,627
40.75,-73.995,40.761,-73.987,627
40.756,-73.979,40.751,-73.991,627
40.756,-73.99,40.76,-73.98,627
40.74,-73.995,40.75,-73.991,626
40.767,-73.963,40.779,-73.954,626
40.774,-73.873,40.75,-73.974,626
40.774,-73.873,40.763,-73.981,626
40.75,-73.992,40.741,-73.979,625
40.751,-73.991,40.756,-73.991,625
40.752,-73.978,40.742,-73.985,625
40.765,-73.981,40.757,-73.99,625
40.742,-73.985,40.75,-73.979,624
40.749,-73.992,40.744,-73.986,623
40.758,-73.971,40.752,-73.975,623
40.774,-73.871,40.76,-73.985,623
40.746,-74.006,40.75,-73.995,622
40.757,-73.99,40.763,-73.984,622
40.768,-73.956,40.768,-73.964,622
40.779,-73.956,40.765,-73.966,622
40.742,-73.975,40.752,-73.976,621
40.757,-73.99,40.762,-73.98,621
40.759,-73.985,40.752,-73.99,621
40.767,-73.979,40.75,-73.991,621
40.748,-74.004,40.76,-73.995,620
40.775,-73.954,40.764,-73.962,620
40.779,-73.962,40.766,-73.972,620
40.733,-73.981,40.742,-73.975,618
40.734,-73.999,40.749,-73.992,618
40.75,-73.991,40.742,-74.004,618
40.751,-73.994,40.755,-73.978,618
40.774,-73.873,40.76,-73.985,618
40.756,-73.975,40.763,-73.972,617
40.761,-73.975,40.75,-73.991,617
40.781,-73.973,40.764,-73.973,617
40.732,-73.982,40.765,-73.958,616
40.739,-73.983,40.749,-73.976,615
40.75,-73.991,40.755,-73.977,615
40.775,-73.951,40.779,-73.955,615
40.779,-73.956,40.774,-73.96,615
40.751,-73.971,40.75,-73.991,614
40.755,-73.968,40.752,-73.975,614
40.768,-73.982,40.764,-73.972,614
40.769,-73.863,40.759,-73.985,614
40.756,-73.991,40.762,-73.986,613
40.774,-73.873,40.765,-73.981,612
40.75,-73.979,40.75,-73.991,611
40.756,-73.973,40.768,-73.862,611
40.742,-73.987,40.749,-73.992,610
40.757,-73.967,40.749,-73.973,610
40.75,-73.995,40.76,-73.988,609
40.76,-73.976,40.751,-73.991,609
40.769,-73.863,40.756,-73.983,609
40.774,-73.871,40.761,-73.987,609
40.734,-73.999,40.744,-73.992,608
40.75,-73.988,40.756,-73.983,608
40.758,-73.977,40.75,-73.991,608
40.765,-73.998,40.75,-73.995,608
40.768,-73.959,40.758,-73.966,608
40.732,-74.001,40.74,-73.995,607
40.75,-73.992,40.758,-73.989,607
40.756,-73.968,40.745,-73.976,606
40.762,-73.982,40.75,-73.992,606
40.774,-73.871,40.757,-73.993,606
40.75,-73.992,40.757,-73.974,605
40.769,-73.985,40.75,-73.991,605
40.779,-73.962,40.762,-73.979,605
40.722,-73.997,40.751,-73.978,604
40.751,-73.975,40.75,-73.991,604
40.756,-73.991,40.761,-73.983,604
40.759,-73.977,40.748,-73.985,604
40.763,-73.974,40.753,-73.981,604
40.769,-73.863,40.756,-73.982,604
40.732,-74.001,40.741,-73.994,603
40.747,-74.005,40.75,-73.995,603
40.75,-73.995,40.757,-73.99,603
40.751,-73.994,40.755,-73.976,603
40.757,-73.99,40.761,-73.98,603
40.762,-73.975,40.752,-73.982,603
40.769,-73.863,40.752,-73.976,603
40.769,-73.863,40.762,-73.978,603
40.749,-73.992,40.753,-73.979,602
40.779,-73.982,40.774,-73.989,602
40.757,-73.99,40.758,-73.975,601
40.759,-73.971,40.753,-73.975,601
40.784,-73.98,40.775,-73.982,601
40.75,-73.991,40.716,-74.005,600
40.762,-73.979,40.757,-73.99,600
40.758,-73.987,40.75,-73.991,599
40.759,-73.965,40.752,-73.975,599
40.774,-73.873,40.762,-73.978,599
40.749,-73.988,40.762,-73.979,598
40.75,-73.991,40.745,-73.979,598
40.764,-73.954,40.763,-73.968,598
40.774,-73.962,40.764,-73.969,598
40.782,-73.949,40.779,-73.955,598
40.645,-73.782,40.758,-73.986,597
40.738,-73.981,40.744,-73.995,597
40.749,-73.976,40.75,-73.991,597
40.751,-73.994,40.77,-73.99,597
40.752,-73.994,40.756,-73.991,597
40.762,-73.979,40.749,-73.992,597
40.77,-73.863,40.757,-73.972,597
40.774,-73.871,40.765,-73.975,597
40.776,-73.956,40.805,-73.939,597
40.724,-73.988,40.731,-73.983,596
40.738,-73.988,40.749,-73.991,596
40.742,-74.001,40.756,-73.991,596
40.749,-73.989,40.757,-73.99,596
40.75,-73.977,40.75,-73.991,596
40.762,-73.975,40.755,-73.98,596
40.767,-73.969,40.775,-73.963,596
40.774,-73.871,40.762,-73.978,596
40.75,-73.991,40.757,-73.982,595
40.75,-73.992,40.763,-73.982,595
40.756,-73.991,40.762,-73.982,595
40.762,-73.966,40.766,-73.956,595
40.75,-73.972,40.749,-73.992,594
40.756,-73.99,40.75,-73.995,594
40.763,-73.974,40.742,-73.989,594
40.764,-73.989,40.75,-73.995,594
40.738,-73.996,40.749,-73.992,593
40.758,-73.966,40.749,-73.973,593
40.763,-73.997,40.75,-73.995,593
40.774,-73.875,40.756,-73.972,593
40.736,-73.998,40.749,-73.992,592
40.745,-73.983,40.749,-73.992,592
40.75,-73.991,40.753,-73.98,592
40.751,-73.994,40.759,-73.985,592
40.752,-73.977,40.758,-74.001,592
40.752,-73.977,40.774,-73.871,592
40.758,-73.966,40.745,-73.976,592
40.755,-73.98,40.748,-73.985,591
40.774,-73.871,40.757,-73.984,591
40.734,-73.99,40.751,-73.978,590
40.74,-73.982,40.752,-73.977,590
40.75,-73.988,40.758,-73.982,590
40.75,-73.991,40.759,-73.979,590
40.757,-73.972,40.75,-73.992,590
40.765,-73.966,40.764,-73.956,590
40.739,-73.983,40.752,-73.977,589
40.746,-73.998,40.75,-74.006,589
40.759,-73.977,40.751,-73.991,589
40.761,-73.969,40.75,-73.991,589
40.772,-73.95,40.779,-73.955,589
40.779,-73.956,40.771,-73.962,589
40.645,-73.782,40.765,-73.981,588
40.737,-73.988,40.751,-73.978,588
40.75,-73.991,40.742,-73.981,588
40.751,-73.991,40.761,-74.003,588
40.762,-73.984,40.751,-73.991,588
40.774,-73.871,40.75,-73.974,588
40.75,-73.991,40.705,-74.017,587
40.757,-73.99,40.762,-73.984,587
40.771,-73.962,40.763,-73.968,587
40.774,-73.871,40.763,-73.981,587
40.78,-73.95,40.772,-73.956,587
40.78,-73.956,40.788,-73.975,587
40.74,-74.006,40.744,-73.984,586
40.756,-73.991,40.756,-73.979,586
40.762,-73.966,40.774,-73.957,586
40.767,-73.963,40.777,-73.955,586
40.774,-73.873,40.761,-73.985,586
40.645,-73.782,40.668,-73.796,585
40.723,-74.008,40.75,-73.995,585
40.749,-73.989,40.753,-73.979,585
40.75,-73.991,40.755,-73.974,585
40.758,-73.975,40.75,-73.991,585
40.766,-73.97,40.774,-73.964,585
40.77,-73.863,40.758,-73.986,585
40.772,-73.961,40.765,-73.966,585
40.645,-73.782,40.759,-73.986,584
40.74,-74.006,40.751,-73.994,584
40.748,-73.989,40.756,-73.983,584
40.75,-73.992,40.755,-73.973,584
40.757,-73.983,40.75,-73.991,584
40.645,-73.782,40.761,-73.985,583
40.751,-73.994,40.767,-73.979,583
40.753,-73.973,40.761,-73.967,583
40.756,-73.99,40.766,-73.983,583
40.76,-73.995,40.769,-73.989,583
40.763,-73.974,40.759,-73.977,583
40.715,-74.016,40.705,-74.017,582
40.748,-73.985,40.758,-73.989,582
40.752,-73.975,40.751,-73.991,582
40.757,-73.984,40.75,-73.991,582
40.757,-73.99,40.759,-73.983,582
40.77,-73.96,40.777,-73.955,582
40.774,-73.873,40.757,-73.97,582
40.75,-73.991,40.746,-73.982,581
40.751,-73.994,40.757,-73.976,581
40.756,-73.991,40.761,-73.987,581
40.775,-73.963,40.785,-73.956,581
40.74,-74.002,40.735,-73.992,580
40.748,-73.989,40.755,-73.984,580
40.75,-73.991,40.763,-73.979,580
40.752,-73.978,40.741,-73.986,580
40.761,-73.991,40.75,-73.991,580
40.762,-73.979,40.758,-74.001,580
40.763,-73.974,40.757,-73.978,580
40.772,-73.959,40.783,-73.951,580
40.778,-73.963,40.764,-73.973,580
40.645,-73.782,40.746,-73.988,579
40.756,-73.991,40.759,-73.981,579
40.768,-73.982,40.765,-73.975,579
40.725,-74.008,40.714,-74.014,578
40.74,-74.006,40.742,-74.004,578
40.756,-73.991,40.767,-73.983,578
40.757,-73.986,40.752,-73.99,578
40.758,-73.989,40.75,-73.995,578
40.738,-73.992,40.749,-73.992,577
40.755,-73.978,40.763,-73.972,577
40.762,-73.969,40.753,-73.975,577
40.769,-73.863,40.764,-73.981,577
40.741,-74.005,40.735,-73.992,576
40.75,-73.991,40.749,-73.976,576
40.75,-73.994,40.751,-74.005,576
40.751,-73.991,40.752,-73.979,576
40.757,-73.986,40.749,-73.992,576
40.758,-74.001,40.759,-73.986,576
40.759,-73.996,40.758,-74.001,576
40.762,-73.966,40.764,-73.956,576
40.756,-73.982,40.774,-73.871,575
40.759,-73.989,40.75,-73.992,575
40.761,-73.987,40.751,-73.991,575
40.77,-73.864,40.763,-73.982,575
40.779,-73.954,40.805,-73.939,575
40.744,-73.973,40.751,-73.991,574
40.733,-74,40.74,-73.995,573
40.734,-73.999,40.74,-73.995,573
40.752,-73.978,40.753,-73.989,573
40.752,-73.982,40.75,-73.991,573
40.764,-73.977,40.75,-73.991,573
40.768,-73.982,40.759,-73.985,573
40.749,-73.976,40.761,-73.967,572
40.758,-73.966,40.751,-73.971,572
40.751,-73.994,40.765,-73.979,571
40.753,-73.973,40.75,-73.991,571
40.761,-73.984,40.75,-73.992,571
40.764,-73.956,40.765,-73.966,571
40.786,-73.978,40.775,-73.982,571
40.645,-73.782,40.756,-73.972,570
40.75,-73.992,40.76,-73.98,570
40.756,-73.99,40.754,-73.978,570
40.782,-73.956,40.764,-73.969,570
40.735,-73.986,40.749,-73.992,569
40.756,-73.975,40.764,-73.969,569
40.769,-73.863,40.709,-74.015,569
40.741,-73.979,40.749,-73.992,568
40.748,-73.989,40.752,-73.978,568
40.751,-73.987,40.753,-73.979,568
40.769,-73.982,40.774,-73.989,568
40.774,-73.873,40.751,-73.974,568
40.792,-73.965,40.786,-73.951,568
40.751,-73.994,40.765,-73.978,567
40.768,-73.981,40.764,-73.973,567
40.782,-73.972,40.775,-73.959,567
40.731,-74.001,40.749,-73.992,566
40.75,-73.991,40.74,-74.006,566
40.763,-73.974,40.758,-73.977,566
40.763,-73.974,40.758,-73.978,566
40.774,-73.871,40.765,-73.978,566
40.774,-73.873,40.765,-73.975,566
40.775,-73.959,40.782,-73.972,566
40.779,-73.954,40.785,-73.95,566
40.782,-73.949,40.78,-73.955,566
40.737,-73.997,40.748,-73.989,565
40.742,-73.99,40.748,-74.004,565
40.751,-73.971,40.749,-73.992,565
40.756,-73.991,40.754,-73.978,565
40.647,-73.79,40.762,-73.979,564
40.747,-73.984,40.753,-73.979,564
40.75,-73.977,40.749,-73.992,564
40.788,-73.977,40.775,-73.982,564
40.729,-73.99,40.749,-73.992,563
40.75,-73.991,40.76,-73.985,563
40.75,-73.991,40.763,-73.978,563
40.755,-73.984,40.75,-73.991,563
40.759,-73.985,40.774,-73.871,563
40.768,-73.982,40.774,-73.989,563
40.768,-73.982,40.777,-73.989,563
40.733,-73.987,40.743,-73.98,562
40.756,-73.99,40.761,-73.983,562
40.759,-73.996,40.75,-73.995,562
40.764,-73.983,40.75,-73.992,562
40.768,-73.968,40.774,-73.964,562
40.779,-73.962,40.761,-73.975,562
40.741,-73.994,40.748,-73.989,561
40.75,-73.992,40.742,-73.981,561
40.751,-73.994,40.764,-73.982,561
40.761,-73.979,40.75,-73.991,561
40.762,-73.979,40.779,-73.962,561
40.768,-73.968,40.775,-73.963,561
40.774,-73.875,40.757,-73.974,561
40.779,-73.962,40.754,-73.978,561
40.742,-73.997,40.75,-73.995,560
40.747,-73.981,40.751,-73.991,560
40.757,-73.99,40.76,-73.985,560
40.766,-73.963,40.777,-73.955,560
40.769,-73.863,40.763,-73.979,560
40.77,-73.864,40.756,-73.972,560
40.774,-73.873,40.709,-74.015,560
40.729,-74.007,40.75,-73.995,559
40.75,-73.995,40.765,-73.984,559
40.769,-73.982,40.775,-73.991,559
40.774,-73.871,40.764,-73.979,559
40.746,-73.978,40.756,-73.991,558
40.75,-73.988,40.753,-73.979,558
40.75,-73.991,40.756,-73.974,558
40.75,-73.991,40.757,-73.97,558
40.752,-73.977,40.749,-73.992,558
40.759,-73.977,40.754,-73.978,558
40.761,-73.998,40.75,-73.995,558
40.764,-73.981,40.752,-73.99,558
40.773,-73.946,40.779,-73.955,558
40.794,-73.972,40.805,-73.966,558
40.757,-73.99,40.75,-73.992,557
40.804,-73.967,40.792,-73.974,557
40.645,-73.782,40.749,-73.992,556
40.737,-73.997,40.745,-73.991,556
40.746,-73.978,40.761,-73.967,556
40.751,-73.994,40.755,-73.991,556
40.753,-73.981,40.75,-73.991,556
40.761,-73.991,40.751,-73.991,556
40.765,-73.964,40.776,-73.956,556
40.77,-73.864,40.757,-73.974,556
40.774,-73.96,40.765,-73.966,556
40.778,-73.952,40.772,-73.956,556
40.78,-73.956,40.786,-73.972,556
40.785,-73.979,40.775,-73.982,556
40.734,-73.981,40.749,-73.992,555
40.743,-73.993,40.739,-73.977,555
40.756,-73.977,40.761,-73.973,555
40.782,-73.981,40.775,-73.982,555
40.645,-73.782,40.757,-73.993,554
40.735,-73.98,40.749,-73.992,554
40.751,-73.994,40.755,-73.977,554
40.751,-73.994,40.758,-73.976,554
40.757,-73.978,40.751,-73.991,554
40.763,-73.979,40.751,-73.991,554
40.768,-73.982,40.76,-73.984,554
40.769,-73.863,40.759,-73.989,554
40.779,-73.954,40.785,-73.949,554
40.645,-73.777,40.762,-73.979,553
40.645,-73.782,40.76,-73.986,553
40.729,-73.987,40.749,-73.992,553
40.758,-73.986,40.751,-73.99,553
40.767,-73.954,40.752,-73.975,553
40.769,-73.985,40.75,-73.995,553
40.645,-73.782,40.765,-73.975,552
40.75,-73.992,40.757,-73.99,552
40.754,-73.969,40.752,-73.975,552
40.759,-73.989,40.751,-73.991,552
40.763,-73.974,40.75,-73.983,552
40.765,-73.988,40.75,-73.991,552
40.742,-73.975,40.751,-73.99,551
40.748,-74.004,40.756,-73.998,551
40.756,-73.991,40.761,-73.984,551
40.768,-73.982,40.761,-73.984,551
40.785,-73.95,40.805,-73.939,551
40.787,-73.978,40.776,-73.982,551
40.746,-73.982,40.749,-73.992,550
40.75,-73.991,40.765,-73.981,550
40.751,-73.994,40.753,-73.98,550
40.756,-73.99,40.757,-73.977,550
40.763,-73.974,40.754,-73.981,550
40.772,-73.983,40.754,-73.978,550
40.778,-73.952,40.771,-73.957,550
40.728,-73.985,40.734,-73.999,549
40.76,-73.986,40.758,-74.001,549
40.779,-73.962,40.765,-73.972,549
40.751,-73.994,40.764,-73.981,548
40.756,-73.991,40.763,-73.979,548
40.645,-73.782,40.768,-73.985,547
40.74,-73.995,40.751,-73.987,547
40.747,-73.99,40.753,-73.979,547
40.751,-73.994,40.716,-74.005,547
40.756,-73.971,40.75,-73.991,547
40.756,-73.977,40.761,-73.981,547
40.756,-73.979,40.748,-73.985,547
40.759,-73.966,40.752,-73.975,547
40.762,-73.979,40.751,-73.99,547
40.774,-73.873,40.763,-73.979,547
40.645,-73.782,40.757,-73.984,546
40.749,-73.992,40.741,-73.998,546
40.751,-73.994,40.756,-73.971,546
40.751,-73.994,40.76,-73.974,546
40.752,-73.979,40.75,-73.991,546
40.765,-73.981,40.752,-73.99,546
40.77,-73.864,40.752,-73.977,546
40.774,-73.949,40.779,-73.955,546
40.644,-73.79,40.762,-73.979,545
40.744,-73.981,40.749,-73.992,545
40.752,-73.975,40.715,-74.014,545
40.752,-73.978,40.742,-74.005,545
40.645,-73.782,40.742,-74.004,544
40.774,-73.871,40.763,-73.979,544
40.742,-73.978,40.732,-73.985,543
40.769,-73.863,40.76,-73.985,543
40.774,-73.871,40.751,-73.974,543
40.779,-73.962,40.755,-73.98,543
40.645,-73.782,40.759,-73.996,542
40.735,-73.992,40.741,-74.005,542
40.75,-73.991,40.758,-73.975,542
40.752,-73.977,40.762,-73.979,542
40.756,-73.975,40.751,-73.991,542
40.756,-73.977,40.762,-73.972,542
40.762,-73.982,40.751,-73.99,542
40.765,-73.966,40.766,-73.956,542
40.774,-73.875,40.752,-73.977,542
40.775,-73.963,40.782,-73.958,542
40.743,-73.993,40.75,-73.991,541
40.764,-73.983,40.751,-73.991,541
40.769,-73.982,40.764,-73.973,541
40.783,-73.959,40.764,-73.973,541
40.749,-73.989,40.752,-73.978,540
40.751,-73.976,40.751,-73.991,540
40.757,-73.974,40.774,-73.871,540
40.761,-73.969,40.752,-73.976,540
40.761,-73.98,40.75,-73.991,540
40.765,-73.966,40.752,-73.975,540
40.768,-73.962,40.776,-73.956,540
40.645,-73.782,40.756,-73.982,539
40.723,-73.988,40.731,-73.983,539
40.744,-74.007,40.757,-73.998,539
40.745,-73.983,40.751,-73.979,539
40.751,-73.991,40.746,-73.978,539
40.751,-73.994,40.764,-73.977,539
40.757,-73.967,40.743,-73.977,539
40.758,-73.971,40.75,-73.991,539
40.758,-73.993,40.75,-73.995,539
40.769,-73.863,40.765,-73.981,539
40.774,-73.873,40.75,-73.991,539
40.739,-74.006,40.75,-73.995,538
40.74,-73.995,40.749,-73.988,538
40.746,-73.978,40.754,-73.972,538
40.75,-73.991,40.75,-73.975,538
40.75,-73.994,40.759,-73.986,538
40.753,-73.993,40.761,-73.987,538
40.759,-73.986,40.759,-74,538
40.645,-73.782,40.774,-73.871,537
40.733,-73.987,40.746,-73.978,537
40.742,-73.978,40.735,-73.983,537
40.744,-73.98,40.749,-73.992,537
40.753,-73.979,40.763,-73.972,537
40.754,-73.978,40.763,-73.972,537
40.764,-73.973,40.752,-73.982,537
40.769,-73.863,40.763,-73.981,537
40.752,-73.977,40.774,-73.873,536
